event_id,timestamp_ms,event_type,station_id,unit_id,queue_length_after,previous_state,new_state,cycle_time_ms,dark_zone_id
EV027687,18001955,UNIT_ARRIVED,S07,U000323,12,,,,
EV027688,18001955,UNIT_ARRIVED,S06,U000336,12,,,,
EV027689,18001955,UNIT_ARRIVED,S05,U000349,12,,,,
EV027690,18001955,UNIT_ARRIVED,S04,U000362,12,,,,
EV027691,18001955,UNIT_ARRIVED,S03,U000375,12,,,,
EV027692,18001955,UNIT_ARRIVED,S02,U000388,12,,,,
EV027693,18001955,PROCESSING_STARTED,S01,U000389,0,IDLE,PROCESSING,37826,
EV027694,18001955,PROCESSING_STARTED,S02,U000376,12,IDLE,PROCESSING,39093,
EV027695,18001955,PROCESSING_STARTED,S03,U000363,12,IDLE,PROCESSING,40523,
EV027696,18001955,PROCESSING_STARTED,S04,U000350,12,IDLE,PROCESSING,43131,
EV027697,18001955,PROCESSING_STARTED,S05,U000337,12,IDLE,PROCESSING,42320,
EV027698,18001955,PROCESSING_STARTED,S06,U000324,12,IDLE,PROCESSING,41201,
EV027699,18001955,PROCESSING_STARTED,S07,U000311,12,IDLE,PROCESSING,36895,
EV027700,18001955,PROCESSING_STARTED,S08,U000302,8,IDLE,PROCESSING,48099,
EV027701,18002754,PROCESSING_COMPLETED,S24,U000267,3,PROCESSING,,61855,
EV027702,18002754,UNIT_ARRIVED,S25,U000267,1,,,,
EV027703,18002754,PROCESSING_STARTED,S25,U000267,0,STARVED,PROCESSING,44496,
EV027704,18002754,PROCESSING_STARTED,S24,U000268,2,IDLE,PROCESSING,51200,
EV027705,18006498,PROCESSING_COMPLETED,S12,U000288,10,PROCESSING,,42710,
EV027706,18009255,PROCESSING_COMPLETED,S15,U000277,0,PROCESSING,,45618,
EV027707,18009255,UNIT_ARRIVED,S16,U000277,1,,,,
EV027708,18009255,PROCESSING_STARTED,S16,U000277,0,STARVED,PROCESSING,32759,
EV027709,18011062,PROCESSING_COMPLETED,S14,U000278,0,PROCESSING,,47274,
EV027710,18011062,UNIT_ARRIVED,S15,U000278,1,,,,
EV027711,18011062,PROCESSING_STARTED,S15,U000278,0,STARVED,PROCESSING,47687,
EV027712,18012284,PROCESSING_COMPLETED,S22,U000272,0,PROCESSING,,41691,
EV027713,18012284,UNIT_ARRIVED,S23,U000272,1,,,,
EV027714,18012302,PROCESSING_COMPLETED,S31,U000261,0,PROCESSING,,49945,
EV027715,18012302,UNIT_ARRIVED,S32,U000261,1,,,,
EV027716,18012302,PROCESSING_STARTED,S32,U000261,0,STARVED,PROCESSING,35334,
EV027717,18013509,PROCESSING_COMPLETED,S13,U000279,8,PROCESSING,,49721,
EV027718,18013509,UNIT_ARRIVED,S14,U000279,1,,,,
EV027719,18013509,PROCESSING_STARTED,S14,U000279,0,STARVED,PROCESSING,49816,
EV027720,18013509,UNIT_ARRIVED,S13,U000288,8,,,,
EV027721,18013509,PROCESSING_STARTED,S12,U000289,9,IDLE,PROCESSING,48294,
EV027722,18013509,PROCESSING_STARTED,S13,U000280,8,IDLE,PROCESSING,88673,
EV027723,18015579,PROCESSING_COMPLETED,S11,U000299,0,PROCESSING,,34235,
EV027724,18015579,UNIT_ARRIVED,S12,U000299,10,,,,
EV027725,18018053,PROCESSING_COMPLETED,S19,U000274,0,PROCESSING,,55378,
EV027726,18018053,UNIT_ARRIVED,S20,U000274,1,,,,
EV027727,18018053,PROCESSING_STARTED,S20,U000274,0,STARVED,PROCESSING,47342,
EV027728,18022812,PROCESSING_COMPLETED,S23,U000271,1,PROCESSING,,52219,
EV027729,18022812,UNIT_ARRIVED,S24,U000271,3,,,,
EV027730,18022812,PROCESSING_STARTED,S23,U000272,0,IDLE,PROCESSING,40280,
EV027731,18025777,PROCESSING_COMPLETED,S17,U000276,0,PROCESSING,,51867,
EV027732,18025777,UNIT_ARRIVED,S18,U000276,1,,,,
EV027733,18029090,PROCESSING_COMPLETED,S27,U000265,0,PROCESSING,,49828,
EV027734,18029090,UNIT_ARRIVED,S28,U000265,1,,,,
EV027735,18029090,PROCESSING_STARTED,S28,U000265,0,STARVED,PROCESSING,46947,
EV027736,18032133,PROCESSING_COMPLETED,S29,U000263,1,PROCESSING,,63047,
EV027737,18032133,UNIT_ARRIVED,S30,U000263,1,,,,
EV027738,18032133,PROCESSING_STARTED,S29,U000264,0,IDLE,PROCESSING,42346,
EV027739,18032141,PROCESSING_COMPLETED,S18,U000275,1,PROCESSING,,60063,
EV027740,18032141,UNIT_ARRIVED,S19,U000275,1,,,,
EV027741,18032141,PROCESSING_STARTED,S19,U000275,0,STARVED,PROCESSING,40542,
EV027742,18032141,PROCESSING_STARTED,S18,U000276,0,IDLE,PROCESSING,52954,
EV027743,18032330,PROCESSING_COMPLETED,S30,U000262,1,PROCESSING,,63244,
EV027744,18032330,UNIT_ARRIVED,S31,U000262,1,,,,
EV027745,18032330,PROCESSING_STARTED,S31,U000262,0,STARVED,PROCESSING,52923,
EV027746,18032330,PROCESSING_STARTED,S30,U000263,0,IDLE,PROCESSING,44991,
EV027747,18034833,PROCESSING_COMPLETED,S26,U000266,0,PROCESSING,,49521,
EV027748,18034833,UNIT_ARRIVED,S27,U000266,1,,,,
EV027749,18034833,PROCESSING_STARTED,S27,U000266,0,STARVED,PROCESSING,41949,
EV027750,18038850,PROCESSING_COMPLETED,S07,U000311,12,PROCESSING,,36895,
EV027751,18039781,PROCESSING_COMPLETED,S01,U000389,0,PROCESSING,,37826,
EV027752,18041048,PROCESSING_COMPLETED,S02,U000376,12,PROCESSING,,39093,
EV027753,18042014,PROCESSING_COMPLETED,S16,U000277,0,PROCESSING,,32759,
EV027754,18042014,UNIT_ARRIVED,S17,U000277,1,,,,
EV027755,18042014,PROCESSING_STARTED,S17,U000277,0,STARVED,PROCESSING,51202,
EV027756,18042478,PROCESSING_COMPLETED,S03,U000363,12,PROCESSING,,40523,
EV027757,18043156,PROCESSING_COMPLETED,S06,U000324,12,PROCESSING,,41201,
EV027758,18044062,PROCESSING_COMPLETED,S10,U000300,0,PROCESSING,,52373,
EV027759,18044062,UNIT_ARRIVED,S11,U000300,1,,,,
EV027760,18044062,PROCESSING_STARTED,S11,U000300,0,STARVED,PROCESSING,36887,
EV027761,18044240,PROCESSING_COMPLETED,S09,U000301,0,PROCESSING,,42285,
EV027762,18044240,UNIT_ARRIVED,S10,U000301,1,,,,
EV027763,18044240,PROCESSING_STARTED,S10,U000301,0,STARVED,PROCESSING,51508,
EV027764,18044275,PROCESSING_COMPLETED,S05,U000337,12,PROCESSING,,42320,
EV027765,18045086,PROCESSING_COMPLETED,S04,U000350,12,PROCESSING,,43131,
EV027766,18047250,PROCESSING_COMPLETED,S25,U000267,0,PROCESSING,,44496,
EV027767,18047250,UNIT_ARRIVED,S26,U000267,1,,,,
EV027768,18047250,PROCESSING_STARTED,S26,U000267,0,STARVED,PROCESSING,42038,
EV027769,18047636,PROCESSING_COMPLETED,S32,U000261,0,PROCESSING,,35334,
EV027770,18050054,PROCESSING_COMPLETED,S08,U000302,8,PROCESSING,,48099,
EV027771,18050054,UNIT_ARRIVED,S09,U000302,1,,,,
EV027772,18050054,PROCESSING_STARTED,S09,U000302,0,STARVED,PROCESSING,42591,
EV027773,18050054,UNIT_ARRIVED,S08,U000311,8,,,,
EV027774,18050054,UNIT_ARRIVED,S07,U000324,12,,,,
EV027775,18050054,UNIT_ARRIVED,S06,U000337,12,,,,
EV027776,18050054,UNIT_ARRIVED,S05,U000350,12,,,,
EV027777,18050054,UNIT_ARRIVED,S04,U000363,12,,,,
EV027778,18050054,UNIT_ARRIVED,S03,U000376,12,,,,
EV027779,18050054,UNIT_ARRIVED,S02,U000389,12,,,,
EV027780,18050054,PROCESSING_STARTED,S01,U000390,0,IDLE,PROCESSING,36777,
EV027781,18050054,PROCESSING_STARTED,S02,U000377,12,IDLE,PROCESSING,47466,
EV027782,18050054,PROCESSING_STARTED,S03,U000364,12,IDLE,PROCESSING,46770,
EV027783,18050054,PROCESSING_STARTED,S04,U000351,12,IDLE,PROCESSING,42591,
EV027784,18050054,PROCESSING_STARTED,S05,U000338,12,IDLE,PROCESSING,45100,
EV027785,18050054,PROCESSING_STARTED,S06,U000325,12,IDLE,PROCESSING,39803,
EV027786,18050054,PROCESSING_STARTED,S07,U000312,12,IDLE,PROCESSING,46437,
EV027787,18050054,PROCESSING_STARTED,S08,U000303,8,IDLE,PROCESSING,74678,
EV027788,18053954,PROCESSING_COMPLETED,S24,U000268,3,PROCESSING,,51200,
EV027789,18053954,UNIT_ARRIVED,S25,U000268,1,,,,
EV027790,18053954,PROCESSING_STARTED,S25,U000268,0,STARVED,PROCESSING,39624,
EV027791,18053954,PROCESSING_STARTED,S24,U000269,2,IDLE,PROCESSING,57999,
EV027792,18057095,PROCESSING_COMPLETED,S21,U000273,0,PROCESSING,,57501,
EV027793,18057095,UNIT_ARRIVED,S22,U000273,1,,,,
EV027794,18057095,PROCESSING_STARTED,S22,U000273,0,STARVED,PROCESSING,37123,
EV027795,18058749,PROCESSING_COMPLETED,S15,U000278,0,PROCESSING,,47687,
EV027796,18058749,UNIT_ARRIVED,S16,U000278,1,,,,
EV027797,18058749,PROCESSING_STARTED,S16,U000278,0,STARVED,PROCESSING,39777,
EV027798,18061803,PROCESSING_COMPLETED,S12,U000289,10,PROCESSING,,48294,
EV027799,18063092,PROCESSING_COMPLETED,S23,U000272,0,PROCESSING,,40280,
EV027800,18063092,UNIT_ARRIVED,S24,U000272,3,,,,
EV027801,18063325,PROCESSING_COMPLETED,S14,U000279,0,PROCESSING,,49816,
EV027802,18063325,UNIT_ARRIVED,S15,U000279,1,,,,
EV027803,18063325,PROCESSING_STARTED,S15,U000279,0,STARVED,PROCESSING,43206,
EV027804,18065395,PROCESSING_COMPLETED,S20,U000274,0,PROCESSING,,47342,
EV027805,18065395,UNIT_ARRIVED,S21,U000274,1,,,,
EV027806,18065395,PROCESSING_STARTED,S21,U000274,0,STARVED,PROCESSING,55064,
EV027807,18072683,PROCESSING_COMPLETED,S19,U000275,0,PROCESSING,,40542,
EV027808,18072683,UNIT_ARRIVED,S20,U000275,1,,,,
EV027809,18072683,PROCESSING_STARTED,S20,U000275,0,STARVED,PROCESSING,51193,
EV027810,18074479,PROCESSING_COMPLETED,S29,U000264,0,PROCESSING,,42346,
EV027811,18074479,UNIT_ARRIVED,S30,U000264,1,,,,
EV027812,18076037,PROCESSING_COMPLETED,S28,U000265,0,PROCESSING,,46947,
EV027813,18076037,UNIT_ARRIVED,S29,U000265,1,,,,
EV027814,18076037,PROCESSING_STARTED,S29,U000265,0,STARVED,PROCESSING,52465,
EV027815,18076782,PROCESSING_COMPLETED,S27,U000266,0,PROCESSING,,41949,
EV027816,18076782,UNIT_ARRIVED,S28,U000266,1,,,,
EV027817,18076782,PROCESSING_STARTED,S28,U000266,0,STARVED,PROCESSING,43338,
EV027818,18077321,PROCESSING_COMPLETED,S30,U000263,1,PROCESSING,,44991,
EV027819,18077321,UNIT_ARRIVED,S31,U000263,1,,,,
EV027820,18077321,PROCESSING_STARTED,S30,U000264,0,IDLE,PROCESSING,52273,
EV027821,18080949,PROCESSING_COMPLETED,S11,U000300,0,PROCESSING,,36887,
EV027822,18080949,UNIT_ARRIVED,S12,U000300,11,,,,
EV027823,18085095,PROCESSING_COMPLETED,S18,U000276,0,PROCESSING,,52954,
EV027824,18085095,UNIT_ARRIVED,S19,U000276,1,,,,
EV027825,18085095,PROCESSING_STARTED,S19,U000276,0,STARVED,PROCESSING,39430,
EV027826,18085253,PROCESSING_COMPLETED,S31,U000262,1,PROCESSING,,52923,
EV027827,18085253,UNIT_ARRIVED,S32,U000262,1,,,,
EV027828,18085253,PROCESSING_STARTED,S32,U000262,0,STARVED,PROCESSING,31741,
EV027829,18085253,PROCESSING_STARTED,S31,U000263,0,IDLE,PROCESSING,38691,
EV027830,18086831,PROCESSING_COMPLETED,S01,U000390,0,PROCESSING,,36777,
EV027831,18089288,PROCESSING_COMPLETED,S26,U000267,0,PROCESSING,,42038,
EV027832,18089288,UNIT_ARRIVED,S27,U000267,1,,,,
EV027833,18089288,PROCESSING_STARTED,S27,U000267,0,STARVED,PROCESSING,42523,
EV027834,18089857,PROCESSING_COMPLETED,S06,U000325,12,PROCESSING,,39803,
EV027835,18092645,PROCESSING_COMPLETED,S04,U000351,12,PROCESSING,,42591,
EV027836,18092645,PROCESSING_COMPLETED,S09,U000302,0,PROCESSING,,42591,
EV027837,18092645,UNIT_ARRIVED,S10,U000302,1,,,,
EV027838,18093216,PROCESSING_COMPLETED,S17,U000277,0,PROCESSING,,51202,
EV027839,18093216,UNIT_ARRIVED,S18,U000277,1,,,,
EV027840,18093216,PROCESSING_STARTED,S18,U000277,0,STARVED,PROCESSING,52231,
EV027841,18093578,PROCESSING_COMPLETED,S25,U000268,0,PROCESSING,,39624,
EV027842,18093578,UNIT_ARRIVED,S26,U000268,1,,,,
EV027843,18093578,PROCESSING_STARTED,S26,U000268,0,STARVED,PROCESSING,41725,
EV027844,18094218,PROCESSING_COMPLETED,S22,U000273,0,PROCESSING,,37123,
EV027845,18094218,UNIT_ARRIVED,S23,U000273,1,,,,
EV027846,18094218,PROCESSING_STARTED,S23,U000273,0,STARVED,PROCESSING,45010,
EV027847,18095154,PROCESSING_COMPLETED,S05,U000338,12,PROCESSING,,45100,
EV027848,18095748,PROCESSING_COMPLETED,S10,U000301,1,PROCESSING,,51508,
EV027849,18095748,UNIT_ARRIVED,S11,U000301,1,,,,
EV027850,18095748,PROCESSING_STARTED,S11,U000301,0,STARVED,PROCESSING,41083,
EV027851,18095748,PROCESSING_STARTED,S10,U000302,0,IDLE,PROCESSING,42822,
EV027852,18096491,PROCESSING_COMPLETED,S07,U000312,12,PROCESSING,,46437,
EV027853,18096824,PROCESSING_COMPLETED,S03,U000364,12,PROCESSING,,46770,
EV027854,18097520,PROCESSING_COMPLETED,S02,U000377,12,PROCESSING,,47466,
EV027855,18098526,PROCESSING_COMPLETED,S16,U000278,0,PROCESSING,,39777,
EV027856,18098526,UNIT_ARRIVED,S17,U000278,1,,,,
EV027857,18098526,PROCESSING_STARTED,S17,U000278,0,STARVED,PROCESSING,50644,
EV027858,18102182,PROCESSING_COMPLETED,S13,U000280,8,PROCESSING,,88673,
EV027859,18102182,UNIT_ARRIVED,S14,U000280,1,,,,
EV027860,18102182,PROCESSING_STARTED,S14,U000280,0,STARVED,PROCESSING,43517,
EV027861,18102182,UNIT_ARRIVED,S13,U000289,8,,,,
EV027862,18102182,PROCESSING_STARTED,S12,U000290,10,IDLE,PROCESSING,39145,
EV027863,18102182,PROCESSING_STARTED,S13,U000281,8,IDLE,PROCESSING,55131,
EV027864,18106531,PROCESSING_COMPLETED,S15,U000279,0,PROCESSING,,43206,
EV027865,18106531,UNIT_ARRIVED,S16,U000279,1,,,,
EV027866,18106531,PROCESSING_STARTED,S16,U000279,0,STARVED,PROCESSING,45079,
EV027867,18111953,PROCESSING_COMPLETED,S24,U000269,3,PROCESSING,,57999,
EV027868,18111953,UNIT_ARRIVED,S25,U000269,1,,,,
EV027869,18111953,PROCESSING_STARTED,S25,U000269,0,STARVED,PROCESSING,52336,
EV027870,18111953,PROCESSING_STARTED,S24,U000270,2,IDLE,PROCESSING,46443,
EV027871,18116994,PROCESSING_COMPLETED,S32,U000262,0,PROCESSING,,31741,
EV027872,18120120,PROCESSING_COMPLETED,S28,U000266,0,PROCESSING,,43338,
EV027873,18120120,UNIT_ARRIVED,S29,U000266,1,,,,
EV027874,18120459,PROCESSING_COMPLETED,S21,U000274,0,PROCESSING,,55064,
EV027875,18120459,UNIT_ARRIVED,S22,U000274,1,,,,
EV027876,18120459,PROCESSING_STARTED,S22,U000274,0,STARVED,PROCESSING,45793,
EV027877,18123876,PROCESSING_COMPLETED,S20,U000275,0,PROCESSING,,51193,
EV027878,18123876,UNIT_ARRIVED,S21,U000275,1,,,,
EV027879,18123876,PROCESSING_STARTED,S21,U000275,0,STARVED,PROCESSING,64400,
EV027880,18123944,PROCESSING_COMPLETED,S31,U000263,0,PROCESSING,,38691,
EV027881,18123944,UNIT_ARRIVED,S32,U000263,1,,,,
EV027882,18123944,PROCESSING_STARTED,S32,U000263,0,STARVED,PROCESSING,31864,
EV027883,18124525,PROCESSING_COMPLETED,S19,U000276,0,PROCESSING,,39430,
EV027884,18124525,UNIT_ARRIVED,S20,U000276,1,,,,
EV027885,18124525,PROCESSING_STARTED,S20,U000276,0,STARVED,PROCESSING,40130,
EV027886,18124732,PROCESSING_COMPLETED,S08,U000303,8,PROCESSING,,74678,
EV027887,18124732,UNIT_ARRIVED,S09,U000303,1,,,,
EV027888,18124732,PROCESSING_STARTED,S09,U000303,0,STARVED,PROCESSING,42380,
EV027889,18124732,UNIT_ARRIVED,S08,U000312,8,,,,
EV027890,18124732,UNIT_ARRIVED,S07,U000325,12,,,,
EV027891,18124732,UNIT_ARRIVED,S06,U000338,12,,,,
EV027892,18124732,UNIT_ARRIVED,S05,U000351,12,,,,
EV027893,18124732,UNIT_ARRIVED,S04,U000364,12,,,,
EV027894,18124732,UNIT_ARRIVED,S03,U000377,12,,,,
EV027895,18124732,UNIT_ARRIVED,S02,U000390,12,,,,
EV027896,18124732,PROCESSING_STARTED,S01,U000391,0,IDLE,PROCESSING,35764,
EV027897,18124732,PROCESSING_STARTED,S02,U000378,12,IDLE,PROCESSING,45645,
EV027898,18124732,PROCESSING_STARTED,S03,U000365,12,IDLE,PROCESSING,47542,
EV027899,18124732,PROCESSING_STARTED,S04,U000352,12,IDLE,PROCESSING,39365,
EV027900,18124732,PROCESSING_STARTED,S05,U000339,12,IDLE,PROCESSING,46112,
EV027901,18124732,PROCESSING_STARTED,S06,U000326,12,IDLE,PROCESSING,37382,
EV027902,18124732,PROCESSING_STARTED,S07,U000313,12,IDLE,PROCESSING,46298,
EV027903,18124732,PROCESSING_STARTED,S08,U000304,8,IDLE,PROCESSING,58271,
EV027904,18128502,PROCESSING_COMPLETED,S29,U000265,1,PROCESSING,,52465,
EV027905,18128502,UNIT_ARRIVED,S30,U000265,1,,,,
EV027906,18128502,PROCESSING_STARTED,S29,U000266,0,IDLE,PROCESSING,60149,
EV027907,18129594,PROCESSING_COMPLETED,S30,U000264,1,PROCESSING,,52273,
EV027908,18129594,UNIT_ARRIVED,S31,U000264,1,,,,
EV027909,18129594,PROCESSING_STARTED,S31,U000264,0,STARVED,PROCESSING,50963,
EV027910,18129594,PROCESSING_STARTED,S30,U000265,0,IDLE,PROCESSING,58757,
EV027911,18131811,PROCESSING_COMPLETED,S27,U000267,0,PROCESSING,,42523,
EV027912,18131811,UNIT_ARRIVED,S28,U000267,1,,,,
EV027913,18131811,PROCESSING_STARTED,S28,U000267,0,STARVED,PROCESSING,43342,
EV027914,18135303,PROCESSING_COMPLETED,S26,U000268,0,PROCESSING,,41725,
EV027915,18135303,UNIT_ARRIVED,S27,U000268,1,,,,
EV027916,18135303,PROCESSING_STARTED,S27,U000268,0,STARVED,PROCESSING,38045,
EV027917,18136831,PROCESSING_COMPLETED,S11,U000301,0,PROCESSING,,41083,
EV027918,18136831,UNIT_ARRIVED,S12,U000301,11,,,,
EV027919,18138570,PROCESSING_COMPLETED,S10,U000302,0,PROCESSING,,42822,
EV027920,18138570,UNIT_ARRIVED,S11,U000302,1,,,,
EV027921,18138570,PROCESSING_STARTED,S11,U000302,0,STARVED,PROCESSING,44338,
EV027922,18139228,PROCESSING_COMPLETED,S23,U000273,0,PROCESSING,,45010,
EV027923,18139228,UNIT_ARRIVED,S24,U000273,3,,,,
EV027924,18141327,PROCESSING_COMPLETED,S12,U000290,11,PROCESSING,,39145,
EV027925,18145447,PROCESSING_COMPLETED,S18,U000277,0,PROCESSING,,52231,
EV027926,18145447,UNIT_ARRIVED,S19,U000277,1,,,,
EV027927,18145447,PROCESSING_STARTED,S19,U000277,0,STARVED,PROCESSING,40929,
EV027928,18145699,PROCESSING_COMPLETED,S14,U000280,0,PROCESSING,,43517,
EV027929,18145699,UNIT_ARRIVED,S15,U000280,1,,,,
EV027930,18145699,PROCESSING_STARTED,S15,U000280,0,STARVED,PROCESSING,45014,
EV027931,18149170,PROCESSING_COMPLETED,S17,U000278,0,PROCESSING,,50644,
EV027932,18149170,UNIT_ARRIVED,S18,U000278,1,,,,
EV027933,18149170,PROCESSING_STARTED,S18,U000278,0,STARVED,PROCESSING,59579,
EV027934,18151610,PROCESSING_COMPLETED,S16,U000279,0,PROCESSING,,45079,
EV027935,18151610,UNIT_ARRIVED,S17,U000279,1,,,,
EV027936,18151610,PROCESSING_STARTED,S17,U000279,0,STARVED,PROCESSING,56560,
EV027937,18155808,PROCESSING_COMPLETED,S32,U000263,0,PROCESSING,,31864,
EV027938,18157313,PROCESSING_COMPLETED,S13,U000281,8,PROCESSING,,55131,
EV027939,18157313,UNIT_ARRIVED,S14,U000281,1,,,,
EV027940,18157313,PROCESSING_STARTED,S14,U000281,0,STARVED,PROCESSING,48789,
EV027941,18157313,UNIT_ARRIVED,S13,U000290,8,,,,
EV027942,18157313,PROCESSING_STARTED,S12,U000291,10,IDLE,PROCESSING,48612,
EV027943,18157313,PROCESSING_STARTED,S13,U000282,8,IDLE,PROCESSING,73200,
EV027944,18158396,PROCESSING_COMPLETED,S24,U000270,3,PROCESSING,,46443,
EV027945,18158396,UNIT_ARRIVED,S25,U000270,1,,,,
EV027946,18158396,PROCESSING_STARTED,S24,U000271,2,IDLE,PROCESSING,59400,
EV027947,18160496,PROCESSING_COMPLETED,S01,U000391,0,PROCESSING,,35764,
EV027948,18162114,PROCESSING_COMPLETED,S06,U000326,12,PROCESSING,,37382,
EV027949,18164097,PROCESSING_COMPLETED,S04,U000352,12,PROCESSING,,39365,
EV027950,18164289,PROCESSING_COMPLETED,S25,U000269,1,PROCESSING,,52336,
EV027951,18164289,UNIT_ARRIVED,S26,U000269,1,,,,
EV027952,18164289,PROCESSING_STARTED,S26,U000269,0,STARVED,PROCESSING,35261,
EV027953,18164289,PROCESSING_STARTED,S25,U000270,0,IDLE,PROCESSING,49464,
EV027954,18164655,PROCESSING_COMPLETED,S20,U000276,0,PROCESSING,,40130,
EV027955,18164655,UNIT_ARRIVED,S21,U000276,1,,,,
EV027956,18166252,PROCESSING_COMPLETED,S22,U000274,0,PROCESSING,,45793,
EV027957,18166252,UNIT_ARRIVED,S23,U000274,1,,,,
EV027958,18166252,PROCESSING_STARTED,S23,U000274,0,STARVED,PROCESSING,53522,
EV027959,18167112,PROCESSING_COMPLETED,S09,U000303,0,PROCESSING,,42380,
EV027960,18167112,UNIT_ARRIVED,S10,U000303,1,,,,
EV027961,18167112,PROCESSING_STARTED,S10,U000303,0,STARVED,PROCESSING,46019,
EV027962,18170377,PROCESSING_COMPLETED,S02,U000378,12,PROCESSING,,45645,
EV027963,18170844,PROCESSING_COMPLETED,S05,U000339,12,PROCESSING,,46112,
EV027964,18171030,PROCESSING_COMPLETED,S07,U000313,12,PROCESSING,,46298,
EV027965,18172274,PROCESSING_COMPLETED,S03,U000365,12,PROCESSING,,47542,
EV027966,18173348,PROCESSING_COMPLETED,S27,U000268,0,PROCESSING,,38045,
EV027967,18173348,UNIT_ARRIVED,S28,U000268,1,,,,
EV027968,18175153,PROCESSING_COMPLETED,S28,U000267,1,PROCESSING,,43342,
EV027969,18175153,UNIT_ARRIVED,S29,U000267,1,,,,
EV027970,18175153,PROCESSING_STARTED,S28,U000268,0,IDLE,PROCESSING,62512,
EV027971,18180557,PROCESSING_COMPLETED,S31,U000264,0,PROCESSING,,50963,
EV027972,18180557,UNIT_ARRIVED,S32,U000264,1,,,,
EV027973,18180557,PROCESSING_STARTED,S32,U000264,0,STARVED,PROCESSING,31469,
EV027974,18182908,PROCESSING_COMPLETED,S11,U000302,0,PROCESSING,,44338,
EV027975,18182908,UNIT_ARRIVED,S12,U000302,11,,,,
EV027976,18183003,PROCESSING_COMPLETED,S08,U000304,8,PROCESSING,,58271,
EV027977,18183003,UNIT_ARRIVED,S09,U000304,1,,,,
EV027978,18183003,PROCESSING_STARTED,S09,U000304,0,STARVED,PROCESSING,41712,
EV027979,18183003,UNIT_ARRIVED,S08,U000313,8,,,,
EV027980,18183003,UNIT_ARRIVED,S07,U000326,12,,,,
EV027981,18183003,UNIT_ARRIVED,S06,U000339,12,,,,
EV027982,18183003,UNIT_ARRIVED,S05,U000352,12,,,,
EV027983,18183003,UNIT_ARRIVED,S04,U000365,12,,,,
EV027984,18183003,UNIT_ARRIVED,S03,U000378,12,,,,
EV027985,18183003,UNIT_ARRIVED,S02,U000391,12,,,,
EV027986,18183003,PROCESSING_STARTED,S01,U000392,0,IDLE,PROCESSING,45643,
EV027987,18183003,PROCESSING_STARTED,S02,U000379,12,IDLE,PROCESSING,30076,
EV027988,18183003,PROCESSING_STARTED,S03,U000366,12,IDLE,PROCESSING,34445,
EV027989,18183003,PROCESSING_STARTED,S04,U000353,12,IDLE,PROCESSING,46155,
EV027990,18183003,PROCESSING_STARTED,S05,U000340,12,IDLE,PROCESSING,40684,
EV027991,18183003,PROCESSING_STARTED,S06,U000327,12,IDLE,PROCESSING,43935,
EV027992,18183003,PROCESSING_STARTED,S07,U000314,12,IDLE,PROCESSING,47109,
EV027993,18183003,PROCESSING_STARTED,S08,U000305,8,IDLE,PROCESSING,57014,
EV027994,18186376,PROCESSING_COMPLETED,S19,U000277,0,PROCESSING,,40929,
EV027995,18186376,UNIT_ARRIVED,S20,U000277,1,,,,
EV027996,18186376,PROCESSING_STARTED,S20,U000277,0,STARVED,PROCESSING,40449,
EV027997,18188276,PROCESSING_COMPLETED,S21,U000275,1,PROCESSING,,64400,
EV027998,18188276,UNIT_ARRIVED,S22,U000275,1,,,,
EV027999,18188276,PROCESSING_STARTED,S22,U000275,0,STARVED,PROCESSING,38958,
EV028000,18188276,PROCESSING_STARTED,S21,U000276,0,IDLE,PROCESSING,45467,
EV028001,18188351,PROCESSING_COMPLETED,S30,U000265,0,PROCESSING,,58757,
EV028002,18188351,UNIT_ARRIVED,S31,U000265,1,,,,
EV028003,18188351,PROCESSING_STARTED,S31,U000265,0,STARVED,PROCESSING,46025,
EV028004,18188651,PROCESSING_COMPLETED,S29,U000266,1,PROCESSING,,60149,
EV028005,18188651,UNIT_ARRIVED,S30,U000266,1,,,,
EV028006,18188651,PROCESSING_STARTED,S30,U000266,0,STARVED,PROCESSING,49528,
EV028007,18188651,PROCESSING_STARTED,S29,U000267,0,IDLE,PROCESSING,47072,
EV028008,18190713,PROCESSING_COMPLETED,S15,U000280,0,PROCESSING,,45014,
EV028009,18190713,UNIT_ARRIVED,S16,U000280,1,,,,
EV028010,18190713,PROCESSING_STARTED,S16,U000280,0,STARVED,PROCESSING,41118,
EV028011,18199550,PROCESSING_COMPLETED,S26,U000269,0,PROCESSING,,35261,
EV028012,18199550,UNIT_ARRIVED,S27,U000269,1,,,,
EV028013,18199550,PROCESSING_STARTED,S27,U000269,0,STARVED,PROCESSING,41685,
EV028014,18205925,PROCESSING_COMPLETED,S12,U000291,11,PROCESSING,,48612,
EV028015,18206102,PROCESSING_COMPLETED,S14,U000281,0,PROCESSING,,48789,
EV028016,18206102,UNIT_ARRIVED,S15,U000281,1,,,,
EV028017,18206102,PROCESSING_STARTED,S15,U000281,0,STARVED,PROCESSING,45363,
EV028018,18208170,PROCESSING_COMPLETED,S17,U000279,0,PROCESSING,,56560,
EV028019,18208170,UNIT_ARRIVED,S18,U000279,1,,,,
EV028020,18208749,PROCESSING_COMPLETED,S18,U000278,1,PROCESSING,,59579,
EV028021,18208749,UNIT_ARRIVED,S19,U000278,1,,,,
EV028022,18208749,PROCESSING_STARTED,S19,U000278,0,STARVED,PROCESSING,47400,
