event_id,timestamp_ms,event_type,station_id,unit_id,queue_length_after,previous_state,new_state,cycle_time_ms,dark_zone_id
EV017181,11071918,PROCESSING_STARTED,S06,U000210,12,IDLE,PROCESSING,38521,
EV017182,11071918,PROCESSING_STARTED,S07,U000197,12,IDLE,PROCESSING,51769,
EV017183,11071918,PROCESSING_STARTED,S08,U000188,8,IDLE,PROCESSING,48566,
EV017184,11072490,PROCESSING_COMPLETED,S27,U000153,1,PROCESSING,,45947,
EV017185,11072490,UNIT_ARRIVED,S28,U000153,1,,,,
EV017186,11072490,PROCESSING_STARTED,S27,U000154,0,IDLE,PROCESSING,39842,
EV017187,11074573,PROCESSING_COMPLETED,S23,U000163,0,PROCESSING,,45907,
EV017188,11074573,UNIT_ARRIVED,S24,U000163,7,,,,
EV017189,11074639,PROCESSING_COMPLETED,S14,U000171,0,PROCESSING,,41889,
EV017190,11074639,UNIT_ARRIVED,S15,U000171,1,,,,
EV017191,11074639,PROCESSING_STARTED,S15,U000171,0,STARVED,PROCESSING,51154,
EV017192,11075527,PROCESSING_COMPLETED,S22,U000164,0,PROCESSING,,31457,
EV017193,11075527,UNIT_ARRIVED,S23,U000164,1,,,,
EV017194,11075527,PROCESSING_STARTED,S23,U000164,0,STARVED,PROCESSING,39171,
EV017195,11076284,PROCESSING_COMPLETED,S12,U000181,3,PROCESSING,,43534,
EV017196,11077013,PROCESSING_COMPLETED,S28,U000152,1,PROCESSING,,65865,
EV017197,11077013,UNIT_ARRIVED,S29,U000152,1,,,,
EV017198,11077013,PROCESSING_STARTED,S29,U000152,0,STARVED,PROCESSING,51533,
EV017199,11077013,PROCESSING_STARTED,S28,U000153,0,IDLE,PROCESSING,53291,
EV017200,11079095,PROCESSING_COMPLETED,S13,U000172,8,PROCESSING,,46345,
EV017201,11079095,UNIT_ARRIVED,S14,U000172,1,,,,
EV017202,11079095,PROCESSING_STARTED,S14,U000172,0,STARVED,PROCESSING,44129,
EV017203,11079095,UNIT_ARRIVED,S13,U000181,8,,,,
EV017204,11079095,PROCESSING_STARTED,S12,U000182,2,IDLE,PROCESSING,48639,
EV017205,11079095,PROCESSING_STARTED,S13,U000173,8,IDLE,PROCESSING,65318,
EV017206,11081424,PROCESSING_COMPLETED,S24,U000156,7,PROCESSING,,55804,
EV017207,11081424,UNIT_ARRIVED,S25,U000156,1,,,,
EV017208,11081424,PROCESSING_STARTED,S25,U000156,0,STARVED,PROCESSING,41997,
EV017209,11081424,PROCESSING_STARTED,S24,U000157,6,IDLE,PROCESSING,92234,
EV017210,11087793,PROCESSING_COMPLETED,S20,U000166,0,PROCESSING,,42915,
EV017211,11087793,UNIT_ARRIVED,S21,U000166,1,,,,
EV017212,11091823,PROCESSING_COMPLETED,S31,U000150,0,PROCESSING,,47690,
EV017213,11091823,UNIT_ARRIVED,S32,U000150,1,,,,
EV017214,11091823,PROCESSING_STARTED,S32,U000150,0,STARVED,PROCESSING,33688,
EV017215,11095906,PROCESSING_COMPLETED,S30,U000151,0,PROCESSING,,51773,
EV017216,11095906,UNIT_ARRIVED,S31,U000151,1,,,,
EV017217,11095906,PROCESSING_STARTED,S31,U000151,0,STARVED,PROCESSING,41443,
EV017218,11106801,PROCESSING_COMPLETED,S16,U000170,0,PROCESSING,,41339,
EV017219,11106801,UNIT_ARRIVED,S17,U000170,1,,,,
EV017220,11107600,PROCESSING_COMPLETED,S03,U000249,12,PROCESSING,,35682,
EV017221,11109063,PROCESSING_COMPLETED,S09,U000187,0,PROCESSING,,37145,
EV017222,11109063,UNIT_ARRIVED,S10,U000187,1,,,,
EV017223,11109093,PROCESSING_COMPLETED,S02,U000262,12,PROCESSING,,37175,
EV017224,11109848,PROCESSING_COMPLETED,S01,U000275,0,PROCESSING,,37930,
EV017225,11110174,PROCESSING_COMPLETED,S04,U000236,12,PROCESSING,,38256,
EV017226,11110439,PROCESSING_COMPLETED,S06,U000210,12,PROCESSING,,38521,
EV017227,11111742,PROCESSING_COMPLETED,S21,U000165,1,PROCESSING,,66864,
EV017228,11111742,UNIT_ARRIVED,S22,U000165,1,,,,
EV017229,11111742,PROCESSING_STARTED,S22,U000165,0,STARVED,PROCESSING,42954,
EV017230,11111742,PROCESSING_STARTED,S21,U000166,0,IDLE,PROCESSING,51262,
EV017231,11112332,PROCESSING_COMPLETED,S27,U000154,0,PROCESSING,,39842,
EV017232,11112332,UNIT_ARRIVED,S28,U000154,1,,,,
EV017233,11114233,PROCESSING_COMPLETED,S19,U000167,0,PROCESSING,,42752,
EV017234,11114233,UNIT_ARRIVED,S20,U000167,1,,,,
EV017235,11114233,PROCESSING_STARTED,S20,U000167,0,STARVED,PROCESSING,52372,
EV017236,11114698,PROCESSING_COMPLETED,S23,U000164,0,PROCESSING,,39171,
EV017237,11114698,UNIT_ARRIVED,S24,U000164,7,,,,
EV017238,11116754,PROCESSING_COMPLETED,S11,U000185,0,PROCESSING,,45292,
EV017239,11116754,UNIT_ARRIVED,S12,U000185,3,,,,
EV017240,11117153,PROCESSING_COMPLETED,S17,U000169,1,PROCESSING,,53327,
EV017241,11117153,UNIT_ARRIVED,S18,U000169,1,,,,
EV017242,11117153,PROCESSING_STARTED,S17,U000170,0,IDLE,PROCESSING,58608,
EV017243,11117840,PROCESSING_COMPLETED,S26,U000155,0,PROCESSING,,46295,
EV017244,11117840,UNIT_ARRIVED,S27,U000155,1,,,,
EV017245,11117840,PROCESSING_STARTED,S27,U000155,0,STARVED,PROCESSING,38762,
EV017246,11120484,PROCESSING_COMPLETED,S08,U000188,8,PROCESSING,,48566,
EV017247,11120484,UNIT_ARRIVED,S09,U000188,1,,,,
EV017248,11120484,PROCESSING_STARTED,S09,U000188,0,STARVED,PROCESSING,44230,
EV017249,11120484,PROCESSING_STARTED,S08,U000189,7,IDLE,PROCESSING,78766,
EV017250,11123224,PROCESSING_COMPLETED,S14,U000172,0,PROCESSING,,44129,
EV017251,11123224,UNIT_ARRIVED,S15,U000172,1,,,,
EV017252,11123421,PROCESSING_COMPLETED,S25,U000156,0,PROCESSING,,41997,
EV017253,11123421,UNIT_ARRIVED,S26,U000156,1,,,,
EV017254,11123421,PROCESSING_STARTED,S26,U000156,0,STARVED,PROCESSING,40796,
EV017255,11123687,PROCESSING_COMPLETED,S07,U000197,12,PROCESSING,,51769,
EV017256,11123687,UNIT_ARRIVED,S08,U000197,8,,,,
EV017257,11123687,UNIT_ARRIVED,S07,U000210,12,,,,
EV017258,11123687,PROCESSING_STARTED,S06,U000211,11,IDLE,PROCESSING,42477,
EV017259,11123687,PROCESSING_STARTED,S07,U000198,12,IDLE,PROCESSING,47148,
EV017260,11125511,PROCESSING_COMPLETED,S32,U000150,0,PROCESSING,,33688,
EV017261,11125774,PROCESSING_COMPLETED,S05,U000223,12,PROCESSING,,53856,
EV017262,11125774,UNIT_ARRIVED,S06,U000223,12,,,,
EV017263,11125774,UNIT_ARRIVED,S05,U000236,12,,,,
EV017264,11125774,UNIT_ARRIVED,S04,U000249,12,,,,
EV017265,11125774,UNIT_ARRIVED,S03,U000262,12,,,,
EV017266,11125774,UNIT_ARRIVED,S02,U000275,12,,,,
EV017267,11125774,PROCESSING_STARTED,S01,U000276,0,IDLE,PROCESSING,34837,
EV017268,11125774,PROCESSING_STARTED,S02,U000263,12,IDLE,PROCESSING,50502,
EV017269,11125774,PROCESSING_STARTED,S03,U000250,12,IDLE,PROCESSING,48072,
EV017270,11125774,PROCESSING_STARTED,S04,U000237,12,IDLE,PROCESSING,43620,
EV017271,11125774,PROCESSING_STARTED,S05,U000224,12,IDLE,PROCESSING,49471,
EV017272,11125793,PROCESSING_COMPLETED,S15,U000171,1,PROCESSING,,51154,
EV017273,11125793,UNIT_ARRIVED,S16,U000171,1,,,,
EV017274,11125793,PROCESSING_STARTED,S16,U000171,0,STARVED,PROCESSING,43460,
EV017275,11125793,PROCESSING_STARTED,S15,U000172,0,IDLE,PROCESSING,56376,
EV017276,11127734,PROCESSING_COMPLETED,S12,U000182,3,PROCESSING,,48639,
EV017277,11128546,PROCESSING_COMPLETED,S29,U000152,0,PROCESSING,,51533,
EV017278,11128546,UNIT_ARRIVED,S30,U000152,1,,,,
EV017279,11128546,PROCESSING_STARTED,S30,U000152,0,STARVED,PROCESSING,52549,
EV017280,11128567,PROCESSING_COMPLETED,S10,U000186,1,PROCESSING,,57105,
EV017281,11128567,UNIT_ARRIVED,S11,U000186,1,,,,
EV017282,11128567,PROCESSING_STARTED,S11,U000186,0,STARVED,PROCESSING,38471,
EV017283,11128567,PROCESSING_STARTED,S10,U000187,0,IDLE,PROCESSING,42876,
EV017284,11130304,PROCESSING_COMPLETED,S28,U000153,1,PROCESSING,,53291,
EV017285,11130304,UNIT_ARRIVED,S29,U000153,1,,,,
EV017286,11130304,PROCESSING_STARTED,S29,U000153,0,STARVED,PROCESSING,44964,
EV017287,11130304,PROCESSING_STARTED,S28,U000154,0,IDLE,PROCESSING,42563,
EV017288,11133453,PROCESSING_COMPLETED,S18,U000168,1,PROCESSING,,61972,
EV017289,11133453,UNIT_ARRIVED,S19,U000168,1,,,,
EV017290,11133453,PROCESSING_STARTED,S19,U000168,0,STARVED,PROCESSING,48153,
EV017291,11133453,PROCESSING_STARTED,S18,U000169,0,IDLE,PROCESSING,50128,
EV017292,11137349,PROCESSING_COMPLETED,S31,U000151,0,PROCESSING,,41443,
EV017293,11137349,UNIT_ARRIVED,S32,U000151,1,,,,
EV017294,11137349,PROCESSING_STARTED,S32,U000151,0,STARVED,PROCESSING,36905,
EV017295,11144413,PROCESSING_COMPLETED,S13,U000173,8,PROCESSING,,65318,
EV017296,11144413,UNIT_ARRIVED,S14,U000173,1,,,,
EV017297,11144413,PROCESSING_STARTED,S14,U000173,0,STARVED,PROCESSING,55866,
EV017298,11144413,UNIT_ARRIVED,S13,U000182,8,,,,
EV017299,11144413,PROCESSING_STARTED,S12,U000183,2,IDLE,PROCESSING,55603,
EV017300,11144413,PROCESSING_STARTED,S13,U000174,8,IDLE,PROCESSING,39568,
EV017301,11154696,PROCESSING_COMPLETED,S22,U000165,0,PROCESSING,,42954,
EV017302,11154696,UNIT_ARRIVED,S23,U000165,1,,,,
EV017303,11154696,PROCESSING_STARTED,S23,U000165,0,STARVED,PROCESSING,40648,
EV017304,11156602,PROCESSING_COMPLETED,S27,U000155,0,PROCESSING,,38762,
EV017305,11156602,UNIT_ARRIVED,S28,U000155,1,,,,
EV017306,11160611,PROCESSING_COMPLETED,S01,U000276,0,PROCESSING,,34837,
EV017307,11163004,PROCESSING_COMPLETED,S21,U000166,0,PROCESSING,,51262,
EV017308,11163004,UNIT_ARRIVED,S22,U000166,1,,,,
EV017309,11163004,PROCESSING_STARTED,S22,U000166,0,STARVED,PROCESSING,38778,
EV017310,11164217,PROCESSING_COMPLETED,S26,U000156,0,PROCESSING,,40796,
EV017311,11164217,UNIT_ARRIVED,S27,U000156,1,,,,
EV017312,11164217,PROCESSING_STARTED,S27,U000156,0,STARVED,PROCESSING,45678,
EV017313,11164714,PROCESSING_COMPLETED,S09,U000188,0,PROCESSING,,44230,
EV017314,11164714,UNIT_ARRIVED,S10,U000188,1,,,,
EV017315,11166164,PROCESSING_COMPLETED,S06,U000211,12,PROCESSING,,42477,
EV017316,11166605,PROCESSING_COMPLETED,S20,U000167,0,PROCESSING,,52372,
EV017317,11166605,UNIT_ARRIVED,S21,U000167,1,,,,
EV017318,11166605,PROCESSING_STARTED,S21,U000167,0,STARVED,PROCESSING,52036,
EV017319,11167038,PROCESSING_COMPLETED,S11,U000186,0,PROCESSING,,38471,
EV017320,11167038,UNIT_ARRIVED,S12,U000186,3,,,,
EV017321,11169253,PROCESSING_COMPLETED,S16,U000171,0,PROCESSING,,43460,
EV017322,11169253,UNIT_ARRIVED,S17,U000171,1,,,,
EV017323,11169394,PROCESSING_COMPLETED,S04,U000237,12,PROCESSING,,43620,
EV017324,11170835,PROCESSING_COMPLETED,S07,U000198,12,PROCESSING,,47148,
EV017325,11171443,PROCESSING_COMPLETED,S10,U000187,1,PROCESSING,,42876,
EV017326,11171443,UNIT_ARRIVED,S11,U000187,1,,,,
EV017327,11171443,PROCESSING_STARTED,S11,U000187,0,STARVED,PROCESSING,35636,
EV017328,11171443,PROCESSING_STARTED,S10,U000188,0,IDLE,PROCESSING,56493,
EV017329,11172867,PROCESSING_COMPLETED,S28,U000154,1,PROCESSING,,42563,
EV017330,11172867,UNIT_ARRIVED,S29,U000154,1,,,,
EV017331,11172867,PROCESSING_STARTED,S28,U000155,0,IDLE,PROCESSING,54762,
EV017332,11173658,PROCESSING_COMPLETED,S24,U000157,7,PROCESSING,,92234,
EV017333,11173658,UNIT_ARRIVED,S25,U000157,1,,,,
EV017334,11173658,PROCESSING_STARTED,S25,U000157,0,STARVED,PROCESSING,41440,
EV017335,11173658,PROCESSING_STARTED,S24,U000158,6,IDLE,PROCESSING,86438,
EV017336,11173846,PROCESSING_COMPLETED,S03,U000250,12,PROCESSING,,48072,
EV017337,11174254,PROCESSING_COMPLETED,S32,U000151,0,PROCESSING,,36905,
EV017338,11175245,PROCESSING_COMPLETED,S05,U000224,12,PROCESSING,,49471,
EV017339,11175268,PROCESSING_COMPLETED,S29,U000153,1,PROCESSING,,44964,
EV017340,11175268,UNIT_ARRIVED,S30,U000153,1,,,,
EV017341,11175268,PROCESSING_STARTED,S29,U000154,0,IDLE,PROCESSING,51063,
EV017342,11175761,PROCESSING_COMPLETED,S17,U000170,1,PROCESSING,,58608,
EV017343,11175761,UNIT_ARRIVED,S18,U000170,1,,,,
EV017344,11175761,PROCESSING_STARTED,S17,U000171,0,IDLE,PROCESSING,49343,
EV017345,11176276,PROCESSING_COMPLETED,S02,U000263,12,PROCESSING,,50502,
EV017346,11181095,PROCESSING_COMPLETED,S30,U000152,1,PROCESSING,,52549,
EV017347,11181095,UNIT_ARRIVED,S31,U000152,1,,,,
EV017348,11181095,PROCESSING_STARTED,S31,U000152,0,STARVED,PROCESSING,58539,
EV017349,11181095,PROCESSING_STARTED,S30,U000153,0,IDLE,PROCESSING,55680,
EV017350,11181606,PROCESSING_COMPLETED,S19,U000168,0,PROCESSING,,48153,
EV017351,11181606,UNIT_ARRIVED,S20,U000168,1,,,,
EV017352,11181606,PROCESSING_STARTED,S20,U000168,0,STARVED,PROCESSING,49956,
EV017353,11182169,PROCESSING_COMPLETED,S15,U000172,0,PROCESSING,,56376,
EV017354,11182169,UNIT_ARRIVED,S16,U000172,1,,,,
EV017355,11182169,PROCESSING_STARTED,S16,U000172,0,STARVED,PROCESSING,44573,
EV017356,11183581,PROCESSING_COMPLETED,S18,U000169,1,PROCESSING,,50128,
EV017357,11183581,UNIT_ARRIVED,S19,U000169,1,,,,
EV017358,11183581,PROCESSING_STARTED,S19,U000169,0,STARVED,PROCESSING,39846,
EV017359,11183581,PROCESSING_STARTED,S18,U000170,0,IDLE,PROCESSING,48765,
EV017360,11183981,PROCESSING_COMPLETED,S13,U000174,8,PROCESSING,,39568,
EV017361,11183981,UNIT_ARRIVED,S14,U000174,1,,,,
EV017362,11183981,PROCESSING_STARTED,S13,U000175,7,IDLE,PROCESSING,68551,
EV017363,11195344,PROCESSING_COMPLETED,S23,U000165,0,PROCESSING,,40648,
EV017364,11195344,UNIT_ARRIVED,S24,U000165,7,,,,
EV017365,11199250,PROCESSING_COMPLETED,S08,U000189,8,PROCESSING,,78766,
EV017366,11199250,UNIT_ARRIVED,S09,U000189,1,,,,
EV017367,11199250,PROCESSING_STARTED,S09,U000189,0,STARVED,PROCESSING,44625,
EV017368,11199250,UNIT_ARRIVED,S08,U000198,8,,,,
EV017369,11199250,UNIT_ARRIVED,S07,U000211,12,,,,
EV017370,11199250,UNIT_ARRIVED,S06,U000224,12,,,,
EV017371,11199250,UNIT_ARRIVED,S05,U000237,12,,,,
EV017372,11199250,UNIT_ARRIVED,S04,U000250,12,,,,
EV017373,11199250,UNIT_ARRIVED,S03,U000263,12,,,,
EV017374,11199250,UNIT_ARRIVED,S02,U000276,12,,,,
EV017375,11199250,PROCESSING_STARTED,S01,U000277,0,IDLE,PROCESSING,30911,
EV017376,11199250,PROCESSING_STARTED,S02,U000264,12,IDLE,PROCESSING,41742,
EV017377,11199250,PROCESSING_STARTED,S03,U000251,12,IDLE,PROCESSING,44318,
EV017378,11199250,PROCESSING_STARTED,S04,U000238,12,IDLE,PROCESSING,41757,
EV017379,11199250,PROCESSING_STARTED,S05,U000225,12,IDLE,PROCESSING,47790,
EV017380,11199250,PROCESSING_STARTED,S06,U000212,12,IDLE,PROCESSING,40554,
EV017381,11199250,PROCESSING_STARTED,S07,U000199,12,IDLE,PROCESSING,42951,
EV017382,11199250,PROCESSING_STARTED,S08,U000190,8,IDLE,PROCESSING,52793,
EV017383,11200016,PROCESSING_COMPLETED,S12,U000183,3,PROCESSING,,55603,
EV017384,11200016,UNIT_ARRIVED,S13,U000183,8,,,,
EV017385,11200016,PROCESSING_STARTED,S12,U000184,2,IDLE,PROCESSING,54084,
EV017386,11200279,PROCESSING_COMPLETED,S14,U000173,1,PROCESSING,,55866,
EV017387,11200279,UNIT_ARRIVED,S15,U000173,1,,,,
EV017388,11200279,PROCESSING_STARTED,S15,U000173,0,STARVED,PROCESSING,44931,
EV017389,11200279,PROCESSING_STARTED,S14,U000174,0,IDLE,PROCESSING,50773,
EV017390,11201782,PROCESSING_COMPLETED,S22,U000166,0,PROCESSING,,38778,
EV017391,11201782,UNIT_ARRIVED,S23,U000166,1,,,,
EV017392,11201782,PROCESSING_STARTED,S23,U000166,0,STARVED,PROCESSING,43996,
EV017393,11207079,PROCESSING_COMPLETED,S11,U000187,0,PROCESSING,,35636,
EV017394,11207079,UNIT_ARRIVED,S12,U000187,3,,,,
EV017395,11209895,PROCESSING_COMPLETED,S27,U000156,0,PROCESSING,,45678,
EV017396,11209895,UNIT_ARRIVED,S28,U000156,1,,,,
EV017397,11215098,PROCESSING_COMPLETED,S25,U000157,0,PROCESSING,,41440,
EV017398,11215098,UNIT_ARRIVED,S26,U000157,1,,,,
EV017399,11215098,PROCESSING_STARTED,S26,U000157,0,STARVED,PROCESSING,38700,
EV017400,11218641,PROCESSING_COMPLETED,S21,U000167,0,PROCESSING,,52036,
EV017401,11218641,UNIT_ARRIVED,S22,U000167,1,,,,
EV017402,11218641,PROCESSING_STARTED,S22,U000167,0,STARVED,PROCESSING,46410,
EV017403,11223427,PROCESSING_COMPLETED,S19,U000169,0,PROCESSING,,39846,
EV017404,11223427,UNIT_ARRIVED,S20,U000169,1,,,,
EV017405,11225104,PROCESSING_COMPLETED,S17,U000171,0,PROCESSING,,49343,
EV017406,11225104,UNIT_ARRIVED,S18,U000171,1,,,,
EV017407,11226331,PROCESSING_COMPLETED,S29,U000154,0,PROCESSING,,51063,
EV017408,11226331,UNIT_ARRIVED,S30,U000154,1,,,,
EV017409,11226742,PROCESSING_COMPLETED,S16,U000172,0,PROCESSING,,44573,
EV017410,11226742,UNIT_ARRIVED,S17,U000172,1,,,,
EV017411,11226742,PROCESSING_STARTED,S17,U000172,0,STARVED,PROCESSING,41189,
EV017412,11227629,PROCESSING_COMPLETED,S28,U000155,1,PROCESSING,,54762,
EV017413,11227629,UNIT_ARRIVED,S29,U000155,1,,,,
EV017414,11227629,PROCESSING_STARTED,S29,U000155,0,STARVED,PROCESSING,38740,
EV017415,11227629,PROCESSING_STARTED,S28,U000156,0,IDLE,PROCESSING,51094,
EV017416,11227936,PROCESSING_COMPLETED,S10,U000188,0,PROCESSING,,56493,
EV017417,11227936,UNIT_ARRIVED,S11,U000188,1,,,,
EV017418,11227936,PROCESSING_STARTED,S11,U000188,0,STARVED,PROCESSING,37302,
EV017419,11230161,PROCESSING_COMPLETED,S01,U000277,0,PROCESSING,,30911,
EV017420,11231562,PROCESSING_COMPLETED,S20,U000168,1,PROCESSING,,49956,
EV017421,11231562,UNIT_ARRIVED,S21,U000168,1,,,,
EV017422,11231562,PROCESSING_STARTED,S21,U000168,0,STARVED,PROCESSING,41481,
EV017423,11231562,PROCESSING_STARTED,S20,U000169,0,IDLE,PROCESSING,54104,
EV017424,11232346,PROCESSING_COMPLETED,S18,U000170,1,PROCESSING,,48765,
EV017425,11232346,UNIT_ARRIVED,S19,U000170,1,,,,
EV017426,11232346,PROCESSING_STARTED,S19,U000170,0,STARVED,PROCESSING,44219,
EV017427,11232346,PROCESSING_STARTED,S18,U000171,0,IDLE,PROCESSING,59861,
EV017428,11236775,PROCESSING_COMPLETED,S30,U000153,1,PROCESSING,,55680,
EV017429,11236775,UNIT_ARRIVED,S31,U000153,1,,,,
EV017430,11236775,PROCESSING_STARTED,S30,U000154,0,IDLE,PROCESSING,65863,
EV017431,11239634,PROCESSING_COMPLETED,S31,U000152,1,PROCESSING,,58539,
EV017432,11239634,UNIT_ARRIVED,S32,U000152,1,,,,
EV017433,11239634,PROCESSING_STARTED,S32,U000152,0,STARVED,PROCESSING,38492,
EV017434,11239634,PROCESSING_STARTED,S31,U000153,0,IDLE,PROCESSING,61885,
EV017435,11239804,PROCESSING_COMPLETED,S06,U000212,12,PROCESSING,,40554,
EV017436,11240992,PROCESSING_COMPLETED,S02,U000264,12,PROCESSING,,41742,
EV017437,11241007,PROCESSING_COMPLETED,S04,U000238,12,PROCESSING,,41757,
EV017438,11242201,PROCESSING_COMPLETED,S07,U000199,12,PROCESSING,,42951,
EV017439,11243568,PROCESSING_COMPLETED,S03,U000251,12,PROCESSING,,44318,
EV017440,11243875,PROCESSING_COMPLETED,S09,U000189,0,PROCESSING,,44625,
EV017441,11243875,UNIT_ARRIVED,S10,U000189,1,,,,
EV017442,11243875,PROCESSING_STARTED,S10,U000189,0,STARVED,PROCESSING,63503,
EV017443,11245210,PROCESSING_COMPLETED,S15,U000173,0,PROCESSING,,44931,
EV017444,11245210,UNIT_ARRIVED,S16,U000173,1,,,,
EV017445,11245210,PROCESSING_STARTED,S16,U000173,0,STARVED,PROCESSING,42305,
EV017446,11245778,PROCESSING_COMPLETED,S23,U000166,0,PROCESSING,,43996,
EV017447,11245778,UNIT_ARRIVED,S24,U000166,8,,,,
EV017448,11247040,PROCESSING_COMPLETED,S05,U000225,12,PROCESSING,,47790,
EV017449,11251052,PROCESSING_COMPLETED,S14,U000174,0,PROCESSING,,50773,
EV017450,11251052,UNIT_ARRIVED,S15,U000174,1,,,,
EV017451,11251052,PROCESSING_STARTED,S15,U000174,0,STARVED,PROCESSING,48160,
EV017452,11252043,PROCESSING_COMPLETED,S08,U000190,8,PROCESSING,,52793,
EV017453,11252043,UNIT_ARRIVED,S09,U000190,1,,,,
EV017454,11252043,PROCESSING_STARTED,S09,U000190,0,STARVED,PROCESSING,38495,
EV017455,11252043,UNIT_ARRIVED,S08,U000199,8,,,,
EV017456,11252043,UNIT_ARRIVED,S07,U000212,12,,,,
EV017457,11252043,UNIT_ARRIVED,S06,U000225,12,,,,
EV017458,11252043,UNIT_ARRIVED,S05,U000238,12,,,,
EV017459,11252043,UNIT_ARRIVED,S04,U000251,12,,,,
EV017460,11252043,UNIT_ARRIVED,S03,U000264,12,,,,
EV017461,11252043,UNIT_ARRIVED,S02,U000277,12,,,,
EV017462,11252043,PROCESSING_STARTED,S01,U000278,0,IDLE,PROCESSING,38533,
EV017463,11252043,PROCESSING_STARTED,S02,U000265,12,IDLE,PROCESSING,43119,
EV017464,11252043,PROCESSING_STARTED,S03,U000252,12,IDLE,PROCESSING,39252,
EV017465,11252043,PROCESSING_STARTED,S04,U000239,12,IDLE,PROCESSING,52917,
EV017466,11252043,PROCESSING_STARTED,S05,U000226,12,IDLE,PROCESSING,44853,
EV017467,11252043,PROCESSING_STARTED,S06,U000213,12,IDLE,PROCESSING,40321,
EV017468,11252043,PROCESSING_STARTED,S07,U000200,12,IDLE,PROCESSING,43110,
EV017469,11252043,PROCESSING_STARTED,S08,U000191,8,IDLE,PROCESSING,76059,
EV017470,11252532,PROCESSING_COMPLETED,S13,U000175,8,PROCESSING,,68551,
EV017471,11252532,UNIT_ARRIVED,S14,U000175,1,,,,
EV017472,11252532,PROCESSING_STARTED,S14,U000175,0,STARVED,PROCESSING,48702,
EV017473,11252532,PROCESSING_STARTED,S13,U000176,7,IDLE,PROCESSING,50127,
EV017474,11253798,PROCESSING_COMPLETED,S26,U000157,0,PROCESSING,,38700,
EV017475,11253798,UNIT_ARRIVED,S27,U000157,1,,,,
EV017476,11253798,PROCESSING_STARTED,S27,U000157,0,STARVED,PROCESSING,36488,
EV017477,11254100,PROCESSING_COMPLETED,S12,U000184,3,PROCESSING,,54084,
EV017478,11254100,UNIT_ARRIVED,S13,U000184,8,,,,
EV017479,11254100,PROCESSING_STARTED,S12,U000185,2,IDLE,PROCESSING,49405,
EV017480,11260096,PROCESSING_COMPLETED,S24,U000158,8,PROCESSING,,86438,
EV017481,11260096,UNIT_ARRIVED,S25,U000158,1,,,,
EV017482,11260096,PROCESSING_STARTED,S25,U000158,0,STARVED,PROCESSING,42963,
EV017483,11260096,PROCESSING_STARTED,S24,U000159,7,IDLE,PROCESSING,66358,
EV017484,11265051,PROCESSING_COMPLETED,S22,U000167,0,PROCESSING,,46410,
EV017485,11265051,UNIT_ARRIVED,S23,U000167,1,,,,
EV017486,11265051,PROCESSING_STARTED,S23,U000167,0,STARVED,PROCESSING,42423,
EV017487,11265238,PROCESSING_COMPLETED,S11,U000188,0,PROCESSING,,37302,
EV017488,11265238,UNIT_ARRIVED,S12,U000188,3,,,,
EV017489,11266369,PROCESSING_COMPLETED,S29,U000155,0,PROCESSING,,38740,
EV017490,11266369,UNIT_ARRIVED,S30,U000155,1,,,,
EV017491,11267931,PROCESSING_COMPLETED,S17,U000172,0,PROCESSING,,41189,
EV017492,11267931,UNIT_ARRIVED,S18,U000172,1,,,,
EV017493,11273043,PROCESSING_COMPLETED,S21,U000168,0,PROCESSING,,41481,
EV017494,11273043,UNIT_ARRIVED,S22,U000168,1,,,,
EV017495,11273043,PROCESSING_STARTED,S22,U000168,0,STARVED,PROCESSING,41045,
EV017496,11276565,PROCESSING_COMPLETED,S19,U000170,0,PROCESSING,,44219,
EV017497,11276565,UNIT_ARRIVED,S20,U000170,1,,,,
EV017498,11278126,PROCESSING_COMPLETED,S32,U000152,0,PROCESSING,,38492,
EV017499,11278723,PROCESSING_COMPLETED,S28,U000156,0,PROCESSING,,51094,
EV017500,11278723,UNIT_ARRIVED,S29,U000156,1,,,,
EV017501,11278723,PROCESSING_STARTED,S29,U000156,0,STARVED,PROCESSING,55698,
EV017502,11285666,PROCESSING_COMPLETED,S20,U000169,1,PROCESSING,,54104,
EV017503,11285666,UNIT_ARRIVED,S21,U000169,1,,,,
EV017504,11285666,PROCESSING_STARTED,S21,U000169,0,STARVED,PROCESSING,48175,
EV017505,11285666,PROCESSING_STARTED,S20,U000170,0,IDLE,PROCESSING,35842,
EV017506,11287515,PROCESSING_COMPLETED,S16,U000173,0,PROCESSING,,42305,
EV017507,11287515,UNIT_ARRIVED,S17,U000173,1,,,,
EV017508,11287515,PROCESSING_STARTED,S17,U000173,0,STARVED,PROCESSING,47953,
EV017509,11290286,PROCESSING_COMPLETED,S27,U000157,0,PROCESSING,,36488,
EV017510,11290286,UNIT_ARRIVED,S28,U000157,1,,,,
EV017511,11290286,PROCESSING_STARTED,S28,U000157,0,STARVED,PROCESSING,43715,
EV017512,11290538,PROCESSING_COMPLETED,S09,U000190,0,PROCESSING,,38495,
EV017513,11290538,UNIT_ARRIVED,S10,U000190,1,,,,
EV017514,11290576,PROCESSING_COMPLETED,S01,U000278,0,PROCESSING,,38533,
EV017515,11291295,PROCESSING_COMPLETED,S03,U000252,12,PROCESSING,,39252,
EV017516,11292207,PROCESSING_COMPLETED,S18,U000171,1,PROCESSING,,59861,
